event_number,track_id,step_number,x,y,z,ux,uy,uz,angle,step_length,track_length,E_kin,E_dep
38,1,2,0.050,-0.017,0.149,-0.303,-0.054,0.952,36.008,0.332,0.334,45.036,4.964
38,1,3,0.010,-0.024,0.275,0.181,-0.031,0.983,8.947,0.281,0.615,32.998,12.038
38,1,4,0.024,-0.026,0.354,-0.474,0.211,-0.855,167.837,0.172,0.788,28.223,4.775
38,1,5,-0.006,-0.013,0.301,-0.115,-0.760,-0.640,124.089,0.136,0.924,24.264,3.959
38,1,6,-0.011,-0.050,0.269,-0.550,-0.009,-0.835,163.663,0.109,1.033,22.684,1.580
38,1,7,-0.036,-0.051,0.232,-0.296,-0.791,-0.536,121.041,0.099,1.131,11.212,11.472
38,1,8,-0.040,-0.063,0.224,-0.382,-0.074,0.921,40.748,0.041,1.172,9.085,2.127
38,1,9,-0.044,-0.064,0.234,0.164,0.774,-0.611,127.377,0.033,1.205,8.579,0.506
38,1,10,-0.043,-0.056,0.228,-0.596,0.540,0.594,71.489,0.031,1.236,6.391,2.188
38,1,11,-0.047,-0.052,0.232,0.236,-0.673,0.701,36.266,0.024,1.261,4.465,1.925
38,1,12,-0.046,-0.055,0.235,0.963,0.107,0.247,58.404,0.019,1.279,3.648,0.817
38,1,13,-0.043,-0.055,0.236,-0.059,-0.989,-0.135,92.414,0.016,1.296,0.000,3.648
39,1,0,0.000,0.000,0.000,0.881,0.056,-0.470,0.000,0.000,0.000,50.000,0.000
39,1,1,0.001,0.000,-0.001,0.881,0.056,-0.470,0.000,0.002,0.002,49.980,0.020
39,1,2,0.139,0.009,-0.074,0.332,0.535,0.777,92.482,0.332,0.334,46.062,3.918
39,1,3,0.185,0.082,0.032,0.787,-0.617,0.027,49.775,0.292,0.626,35.018,11.044
39,1,4,0.254,0.028,0.035,-0.889,-0.056,-0.454,124.934,0.189,0.815,28.362,6.657
39,1,5,0.198,0.024,0.006,-0.950,-0.273,-0.152,141.292,0.137,0.952,24.796,3.566
39,1,6,0.150,0.011,-0.002,0.223,0.355,-0.908,49.978,0.112,1.064,23.739,1.057
39,1,7,0.160,0.027,-0.045,-0.329,-0.149,-0.932,81.944,0.105,1.169,21.676,2.063
39,1,8,0.147,0.021,-0.084,-0.461,0.057,-0.886,89.216,0.093,1.262,17.545,4.131
39,1,9,0.133,0.023,-0.110,-0.221,-0.737,-0.638,86.313,0.069,1.331,15.261,2.284
39,1,10,0.128,0.005,-0.125,0.273,-0.800,-0.534,63.443,0.058,1.389,13.175,2.086
39,1,11,0.133,-0.010,-0.136,0.438,0.785,-0.438,50.538,0.049,1.438,10.127,3.048
39,1,12,0.139,-0.000,-0.142,-0.643,0.167,-0.747,101.892,0.037,1.474,8.649,1.478
39,1,13,0.132,0.002,-0.149,0.635,0.736,-0.236,44.643,0.031,1.506,7.102,1.547
39,1,14,0.137,0.008,-0.151,0.491,-0.846,-0.208,61.135,0.027,1.532,5.344,1.757
39,1,15,0.140,0.003,-0.152,-0.957,-0.112,0.267,167.129,0.021,1.554,2.559,2.786
39,1,16,0.138,0.003,-0.152,-0.299,-0.288,-0.910,81.486,0.012,1.565,0.332,2.226
39,1,17,0.138,0.003,-0.152,-0.299,-0.288,-0.910,81.486,0.001,1.566,0.000,0.332
40,1,0,0.000,0.000,0.000,-0.086,-0.663,-0.744,0.000,0.000,0.000,50.000,0.000
40,1,2,-0.014,-0.105,-0.118,-0.437,-0.856,-0.277,35.778,0.332,0.334,44.739,5.261
40,1,3,-0.071,-0.217,-0.154,-0.471,-0.868,0.157,60.034,0.278,0.613,42.527,2.212
40,1,4,-0.128,-0.322,-0.135,-0.446,0.237,0.863,139.507,0.257,0.869,34.299,8.228
40,1,5,-0.166,-0.301,-0.062,0.879,0.297,0.372,123.360,0.183,1.052,29.094,5.205
40,1,6,-0.108,-0.282,-0.037,-0.010,0.113,-0.994,48.304,0.142,1.195,26.122,2.972
40,1,7,-0.109,-0.276,-0.092,-0.228,0.918,0.324,146.085,0.121,1.316,23.160,2.961
40,1,8,-0.119,-0.234,-0.077,-0.380,0.924,-0.049,122.915,0.102,1.418,21.477,1.683
40,1,9,-0.135,-0.196,-0.079,-0.204,0.825,-0.527,97.865,0.091,1.509,18.255,3.223
40,1,10,-0.141,-0.170,-0.096,0.230,0.883,-0.409,107.519,0.073,1.582,16.538,1.717
40,1,11,-0.135,-0.146,-0.107,0.369,0.914,0.170,139.834,0.064,1.646,13.992,2.546
40,1,12,-0.127,-0.126,-0.104,0.427,0.863,-0.270,114.085,0.052,1.698,11.429,2.563
40,1,13,-0.120,-0.113,-0.108,-0.605,0.023,0.796,123.686,0.041,1.740,10.041,1.389
40,1,14,-0.128,-0.112,-0.097,-0.382,0.535,-0.754,76.172,0.036,1.776,8.812,1.229
40,1,15,-0.132,-0.107,-0.106,0.967,0.173,0.187,109.715,0.032,1.808,6.170,2.642
40,1,16,-0.126,-0.106,-0.104,0.756,0.631,-0.175,110.674,0.024,1.832,2.983,3.188
40,1,17,-0.124,-0.104,-0.105,-0.577,-0.140,-0.805,42.157,0.014,1.846,1.439,1.544
40,1,18,-0.125,-0.104,-0.106,-0.577,-0.140,-0.805,42.157,0.005,1.851,0.000,1.439
41,1,0,0.000,0.000,0.000,0.483,0.823,-0.298,0.000,0.000,0.000,50.000,0.000
41,1,1,0.001,0.001,-0.000,0.483,0.823,-0.298,0.000,0.002,0.002,49.987,0.013
41,1,2,0.076,0.130,-0.047,-0.883,-0.226,0.411,137.316,0.332,0.334,46.234,3.753
41,1,3,-0.046,0.099,0.009,-0.750,0.237,0.617,110.529,0.293,0.627,41.522,4.713
41,1,4,-0.133,0.127,0.081,0.296,0.649,0.701,62.054,0.247,0.875,37.070,4.452
41,1,5,-0.104,0.189,0.149,0.663,-0.747,-0.051,106.216,0.207,1.081,29.670,7.400
41,1,6,-0.059,0.139,0.145,0.191,0.982,-0.008,25.488,0.147,1.228,19.689,9.981
41,1,7,-0.052,0.174,0.145,0.562,0.613,-0.555,19.666,0.081,1.309,16.742,2.947
41,1,8,-0.037,0.191,0.129,-0.741,0.663,-0.104,77.305,0.065,1.374,14.193,2.549
41,1,9,-0.053,0.205,0.127,-0.184,-0.030,0.982,113.973,0.053,1.427,11.520,2.673
41,1,10,-0.056,0.205,0.143,-0.388,-0.476,0.789,144.575,0.042,1.469,10.786,0.733
41,1,11,-0.061,0.198,0.154,0.875,0.013,0.485,73.263,0.039,1.508,9.632,1.154
41,1,12,-0.051,0.198,0.160,0.494,-0.803,0.332,121.470,0.035,1.543,8.356,1.277
41,1,13,-0.046,0.190,0.164,-0.843,0.524,0.120,90.643,0.030,1.573,6.370,1.986
41,1,14,-0.051,0.194,0.164,0.934,-0.193,0.300,78.307,0.024,1.597,4.640,1.730
41,1,15,-0.047,0.193,0.166,-0.521,-0.549,-0.654,120.539,0.019,1.617,3.868,0.771
41,1,16,-0.049,0.191,0.163,-0.797,0.476,-0.371,83.245,0.017,1.634,3.177,0.691
41,1,17,-0.051,0.192,0.163,-0.511,0.512,0.691,91.756,0.015,1.648,0.208,2.969
41,1,18,-0.051,0.192,0.163,-0.511,0.512,0.691,91.756,0.001,1.649,0.000,0.208
42,1,0,0.000,0.000,0.000,-0.173,-0.691,-0.702,0.000,0.000,0.000,50.000,0.000
42,1,1,-0.000,-0.001,-0.001,-0.162,-0.664,-0.730,2.289,0.002,0.002,49.733,0.267
42,1,2,-0.025,-0.104,-0.115,-0.251,-0.822,-0.512,14.040,0.330,0.331,44.449,5.285
42,1,3,-0.058,-0.211,-0.181,-0.625,0.107,-0.773,54.730,0.276,0.607,38.631,5.817
42,1,4,-0.122,-0.200,-0.261,0.312,-0.893,0.324,70.407,0.220,0.827,36.527,2.104
42,1,5,-0.093,-0.284,-0.230,-0.570,-0.320,0.757,102.225,0.202,1.029,31.879,4.648
42,1,6,-0.136,-0.308,-0.173,0.154,-0.880,0.450,74.665,0.164,1.193,28.397,3.482
42,1,7,-0.127,-0.364,-0.144,0.948,-0.278,-0.155,82.113,0.137,1.330,24.184,4.213
42,1,8,-0.080,-0.377,-0.152,0.595,-0.795,-0.122,57.902,0.108,1.438,22.272,1.912
42,1,9,-0.054,-0.411,-0.157,0.404,0.669,-0.625,95.326,0.096,1.534,19.500,2.772
42,1,10,-0.040,-0.388,-0.179,0.647,-0.742,-0.174,58.452,0.080,1.614,17.639,1.861
42,1,11,-0.021,-0.410,-0.184,-0.848,-0.453,0.276,74.603,0.070,1.684,13.557,4.083
42,1,12,-0.038,-0.420,-0.179,0.726,0.566,0.390,142.266,0.050,1.734,12.314,1.243
42,1,13,-0.025,-0.410,-0.172,0.109,0.955,-0.275,119.020,0.045,1.779,8.876,3.438
42,1,14,-0.024,-0.399,-0.175,-0.818,-0.316,0.480,88.725,0.032,1.812,7.827,1.049
42,1,15,-0.031,-0.402,-0.171,0.914,0.236,0.329,123.531,0.029,1.840,5.265,2.562
42,1,16,-0.027,-0.401,-0.169,0.918,-0.319,0.237,96.038,0.021,1.861,1.757,3.508
42,1,17,-0.026,-0.401,-0.169,0.918,-0.319,0.237,96.038,0.007,1.868,0.000,1.757
43,1,0,0.000,0.000,0.000,-0.523,-0.587,0.617,0.000,0.000,0.000,50.000,0.000
43,1,2,-0.075,-0.081,0.113,0.061,0.883,0.465,105.292,0.332,0.334,47.382,2.618
43,1,3,-0.066,0.046,0.180,-0.533,0.834,-0.143,107.409,0.305,0.639,43.434,3.948
43,1,4,-0.133,0.150,0.162,0.358,0.907,0.224,125.562,0.266,0.905,38.465,4.969
43,1,5,-0.096,0.243,0.185,0.246,0.374,-0.894,154.195,0.219,1.124,28.449,10.016
43,1,6,-0.081,0.266,0.129,-0.056,-0.508,0.860,30.863,0.138,1.261,19.051,9.398
43,1,7,-0.082,0.249,0.158,0.945,0.325,0.043,131.161,0.077,1.339,16.479,2.572
43,1,8,-0.057,0.258,0.159,0.937,-0.116,0.329,102.663,0.064,1.403,15.547,0.932
43,1,9,-0.034,0.255,0.167,-0.208,0.977,-0.040,119.348,0.059,1.462,12.159,3.388
43,1,10,-0.037,0.272,0.166,0.947,-0.268,-0.177,116.560,0.044,1.506,10.531,1.628
43,1,11,-0.024,0.268,0.164,0.329,0.032,0.944,66.898,0.038,1.544,7.394,3.137
43,1,12,-0.021,0.268,0.172,0.292,-0.623,-0.726,103.614,0.027,1.572,5.920,1.474
43,1,13,-0.019,0.265,0.167,-0.763,-0.319,-0.562,76.131,0.023,1.595,3.325,2.595
43,1,14,-0.021,0.264,0.166,0.464,-0.425,0.778,60.867,0.015,1.610,2.861,0.463
43,1,15,-0.020,0.263,0.168,-0.618,-0.766,-0.176,48.364,0.013,1.623,0.000,2.861
44,1,0,0.000,0.000,0.000,0.382,-0.920,0.090,0.000,0.000,0.000,50.000,0.000
44,1,1,0.001,-0.001,0.000,0.667,-0.668,0.331,25.972,0.002,0.002,49.988,0.012
44,1,2,0.105,-0.106,0.052,0.985,-0.072,-0.156,64.627,0.332,0.334,44.422,5.566
44,1,3,0.233,-0.115,0.032,0.245,0.798,-0.551,133.630,0.275,0.609,41.296,3.126
44,1,4,0.261,-0.024,-0.031,-0.772,0.604,-0.199,150.286,0.245,0.854,39.127,2.170
44,1,5,0.180,0.040,-0.052,-0.822,-0.460,0.337,82.028,0.225,1.079,32.856,6.271
44,1,6,0.114,0.003,-0.026,-0.305,0.912,0.274,158.522,0.171,1.251,27.476,5.380
44,1,7,0.096,0.058,-0.009,-0.103,-0.013,0.995,86.391,0.131,1.381,24.456,3.020
44,1,8,0.091,0.057,0.040,-0.487,0.597,-0.638,142.430,0.110,1.491,23.721,0.735
44,1,9,0.068,0.086,0.010,0.170,-0.919,-0.356,28.589,0.105,1.597,22.822,0.899
44,1,10,0.075,0.045,-0.006,-0.438,0.163,0.884,103.747,0.100,1.696,20.529,2.294
44,1,11,0.059,0.051,0.028,-0.547,-0.163,0.821,89.145,0.086,1.782,17.195,3.333
44,1,12,0.043,0.046,0.052,0.385,-0.828,0.408,19.042,0.068,1.849,15.780,1.415
44,1,13,0.053,0.025,0.062,-0.564,-0.514,0.647,71.634,0.060,1.910,13.778,2.003
44,1,14,0.041,0.014,0.075,-0.529,0.835,0.149,163.168,0.051,1.961,10.748,3.030
44,1,15,0.033,0.026,0.078,0.434,-0.876,0.211,7.939,0.039,2.000,8.920,1.828
44,1,16,0.038,0.017,0.080,0.675,-0.421,0.606,45.568,0.032,2.032,7.384,1.536
44,1,17,0.044,0.013,0.085,0.374,0.522,0.766,105.511,0.027,2.060,5.354,2.030
44,1,18,0.046,0.016,0.089,0.761,0.024,0.649,70.893,0.021,2.081,2.510,2.844
44,1,19,0.047,0.016,0.090,-0.738,-0.258,0.623,89.345,0.012,2.093,0.000,2.510
45,1,0,0.000,0.000,0.000,0.469,-0.848,0.246,0.000,0.000,0.000,50.000,0.000
45,1,2,0.074,-0.134,0.039,0.067,-0.996,-0.056,30.391,0.332,0.334,45.106,4.894
45,1,3,0.083,-0.266,0.032,0.441,-0.821,-0.362,35.477,0.282,0.616,41.277,3.829
45,1,4,0.134,-0.361,-0.010,-0.015,0.841,-0.541,148.593,0.245,0.861,38.451,2.825
45,1,5,0.132,-0.275,-0.065,-0.136,0.162,0.977,87.737,0.219,1.080,32.438,6.013
45,1,6,0.122,-0.262,0.011,0.413,0.146,-0.899,98.743,0.168,1.248,30.834,1.604
45,1,7,0.151,-0.252,-0.054,0.912,0.184,-0.367,79.545,0.156,1.403,24.624,6.210
45,1,8,0.197,-0.242,-0.072,0.837,0.325,0.441,77.005,0.111,1.515,22.204,2.421
45,1,9,0.233,-0.228,-0.053,0.867,0.468,0.171,87.050,0.096,1.610,19.262,2.942
45,1,10,0.263,-0.212,-0.048,0.350,-0.935,0.053,13.975,0.079,1.689,17.345,1.917
45,1,11,0.273,-0.240,-0.046,0.081,-0.697,0.713,36.446,0.068,1.757,12.319,5.026
45,1,12,0.275,-0.252,-0.033,0.550,-0.202,-0.810,76.707,0.045,1.802,9.712,2.607
45,1,13,0.282,-0.254,-0.044,0.015,0.742,0.671,117.177,0.035,1.837,6.489,3.222
45,1,14,0.282,-0.249,-0.039,0.232,0.946,-0.226,138.513,0.025,1.862,5.294,1.195
45,1,15,0.283,-0.244,-0.040,-0.825,0.452,0.340,133.328,0.021,1.883,3.062,2.232
45,1,16,0.281,-0.243,-0.039,-0.968,0.246,-0.055,132.559,0.014,1.897,0.000,3.062
46,1,0,0.000,0.000,0.000,-0.430,0.545,-0.720,0.000,0.000,0.000,50.000,0.000
46,1,2,-0.068,0.086,-0.114,-0.990,-0.141,0.014,70.238,0.332,0.334,46.437,3.563
46,1,3,-0.206,0.067,-0.112,-0.536,-0.843,0.043,105.052,0.295,0.630,42.510,3.928
46,1,4,-0.270,-0.035,-0.107,-0.069,0.666,-0.742,21.976,0.257,0.886,37.305,5.205
46,1,5,-0.277,0.030,-0.179,0.896,0.404,0.184,107.290,0.209,1.095,35.197,2.108
46,1,6,-0.198,0.066,-0.163,0.347,-0.277,0.896,160.887,0.190,1.285,30.695,4.502
46,1,7,-0.173,0.046,-0.099,-0.855,0.265,-0.445,33.638,0.154,1.440,28.328,2.366
46,1,8,-0.227,0.063,-0.127,-0.747,-0.571,0.341,103.616,0.137,1.577,23.957,4.371
46,1,9,-0.263,0.035,-0.110,0.851,0.448,-0.275,85.629,0.107,1.683,22.684,1.273
46,1,10,-0.225,0.055,-0.123,-0.766,-0.522,-0.375,71.688,0.099,1.782,14.689,7.995
46,1,11,-0.242,0.043,-0.131,-0.530,-0.199,0.824,118.282,0.055,1.837,11.566,3.123
46,1,12,-0.251,0.040,-0.118,-0.866,0.143,0.480,83.971,0.042,1.879,9.788,1.778
46,1,13,-0.262,0.042,-0.112,0.020,-0.894,-0.447,100.028,0.035,1.915,6.234,3.555
46,1,14,-0.262,0.036,-0.115,0.421,-0.815,-0.398,109.808,0.024,1.939,3.924,2.309
46,1,15,-0.260,0.033,-0.116,-0.569,-0.778,-0.265,89.383,0.017,1.956,2.859,1.065
46,1,16,-0.261,0.032,-0.117,0.152,0.937,0.314,77.301,0.013,1.969,0.000,2.859
47,1,0,0.000,0.000,0.000,0.885,-0.306,-0.350,0.000,0.000,0.000,50.000,0.000
47,1,2,0.116,-0.040,-0.046,0.460,-0.468,-0.754,35.420,0.214,0.216,22.699,2.996
47,1,3,0.136,-0.061,-0.079,0.395,0.601,0.695,94.452,0.099,0.314,20.612,2.087
47,1,4,0.152,-0.038,-0.053,0.436,0.153,0.887,88.384,0.086,0.401,16.013,4.599
47,1,5,0.163,-0.034,-0.030,0.527,-0.732,-0.431,32.646,0.062,0.462,14.728,1.286
47,1,6,0.175,-0.051,-0.040,0.623,-0.266,-0.736,27.107,0.055,0.518,13.017,1.711
47,1,7,0.187,-0.056,-0.054,-0.749,-0.219,0.625,144.567,0.048,0.566,8.380,4.637
47,1,8,0.179,-0.058,-0.047,-0.778,-0.483,0.402,132.955,0.031,0.596,6.604,1.776
47,1,9,0.174,-0.061,-0.045,0.365,-0.924,0.117,55.572,0.025,0.621,2.900,3.704
47,1,10,0.175,-0.063,-0.044,0.964,0.195,0.179,43.009,0.013,0.635,1.513,1.387
47,1,11,0.176,-0.063,-0.044,0.964,0.195,0.179,43.009,0.006,0.640,0.000,1.513
47,2,1,-0.561,1.915,-0.687,-0.313,0.903,-0.296,0.000,2.166,2.166,0.000,0.141
47,10,1,-0.561,1.915,-0.687,-0.678,-0.033,0.734,61.199,0.000,0.000,0.000,0.033
47,9,1,-0.561,1.915,-0.687,0.174,-0.891,0.419,140.621,0.000,0.000,0.000,0.021
47,8,1,-0.561,1.915,-0.687,0.602,0.236,-0.763,105.918,0.000,0.000,0.000,0.032
47,7,1,-0.561,1.915,-0.687,-0.503,0.738,-0.449,81.773,0.000,0.000,0.000,0.047
47,6,1,-0.561,1.915,-0.687,-0.930,0.364,-0.057,0.000,0.000,0.000,0.542,0.000
47,6,2,-0.561,1.915,-0.687,-0.930,0.364,-0.057,0.000,0.001,0.001,0.000,0.542
47,5,1,-0.561,1.915,-0.687,-0.306,-0.556,0.773,0.000,0.000,0.000,0.553,0.000
47,5,2,-0.561,1.915,-0.687,-0.306,-0.556,0.773,0.000,0.001,0.001,0.000,0.553
47,4,1,-0.561,1.915,-0.687,-0.258,-0.708,0.657,0.000,0.000,0.000,3.733,0.002
47,4,2,-0.562,1.913,-0.685,-0.780,-0.624,0.044,47.799,0.017,0.017,1.401,2.332
47,4,3,-0.563,1.912,-0.685,-0.780,-0.624,0.044,47.799,0.005,0.022,0.000,1.401
47,3,2,-0.585,1.926,-0.664,-0.184,0.942,0.282,52.728,0.078,0.079,18.362,0.838
47,3,3,-0.591,1.956,-0.655,0.008,-0.749,0.662,78.470,0.074,0.152,16.916,1.446
47,3,4,-0.590,1.935,-0.636,-0.652,0.304,-0.695,85.548,0.066,0.218,14.977,1.939
47,3,5,-0.606,1.942,-0.653,-0.765,0.542,-0.348,62.668,0.057,0.275,14.004,0.973
47,3,6,-0.622,1.954,-0.660,0.313,0.881,0.355,72.722,0.052,0.327,13.007,0.997
47,3,7,-0.616,1.970,-0.653,0.677,0.433,-0.596,136.124,0.048,0.375,12.590,0.417
47,3,8,-0.604,1.978,-0.664,-0.009,-0.911,-0.412,123.454,0.046,0.421,10.142,2.448
47,3,9,-0.604,1.966,-0.670,-0.627,0.026,0.779,17.977,0.037,0.458,7.749,2.393
47,3,10,-0.609,1.966,-0.663,0.529,0.559,-0.639,127.525,0.029,0.486,5.308,2.441
47,3,11,-0.607,1.969,-0.666,0.865,-0.098,0.491,107.110,0.021,0.507,4.283,1.025
47,3,12,-0.603,1.969,-0.664,-0.939,-0.198,0.282,40.144,0.018,0.526,2.877,1.406
47,3,13,-0.605,1.968,-0.663,0.207,0.841,0.500,63.099,0.013,0.539,1.210,1.667
47,3,14,-0.605,1.969,-0.663,0.207,0.841,0.500,63.099,0.004,0.543,0.000,1.210
48,1,0,0.000,0.000,0.000,-0.173,-0.980,-0.100,0.000,0.000,0.000,50.000,0.000
48,1,2,-0.027,-0.155,-0.016,-0.607,0.142,-0.782,87.464,0.332,0.334,46.182,3.818
48,1,3,-0.111,-0.136,-0.124,0.157,0.951,-0.266,158.849,0.293,0.627,19.307,26.875
48,1,4,-0.106,-0.103,-0.133,0.222,0.904,0.367,163.812,0.079,0.706,17.227,2.080
48,1,5,-0.099,-0.076,-0.122,-0.157,0.880,-0.448,142.227,0.068,0.774,12.945,4.281
48,1,6,-0.102,-0.060,-0.131,0.342,0.127,0.931,106.082,0.048,0.821,10.168,2.778
48,1,7,-0.098,-0.058,-0.118,0.240,0.728,-0.643,133.643,0.037,0.858,7.484,2.684
48,1,8,-0.096,-0.052,-0.124,-0.361,0.873,0.328,145.673,0.028,0.886,5.501,1.983
48,1,9,-0.098,-0.047,-0.122,-0.060,-0.229,0.972,82.078,0.022,0.907,3.275,2.225
48,1,10,-0.098,-0.048,-0.119,-0.832,-0.086,-0.548,73.522,0.015,0.922,2.231,1.044
48,1,11,-0.099,-0.048,-0.120,-0.832,-0.086,-0.548,73.522,0.010,0.932,0.000,2.231
49,1,0,0.000,0.000,0.000,-0.318,0.407,-0.856,0.000,0.000,0.000,50.000,0.000
49,1,2,-0.050,0.064,-0.136,0.388,0.920,0.059,78.454,0.332,0.334,45.513,4.487
49,1,3,0.002,0.188,-0.128,0.808,0.278,-0.520,72.456,0.286,0.620,38.973,6.540
49,1,4,0.086,0.217,-0.182,-0.101,0.489,-0.867,13.332,0.224,0.844,35.634,3.339
49,1,5,0.077,0.262,-0.261,-0.621,-0.480,-0.620,57.799,0.194,1.038,27.432,8.202
49,1,6,0.040,0.233,-0.298,0.975,0.206,-0.078,99.195,0.130,1.168,21.654,5.777
49,1,7,0.080,0.241,-0.301,-0.355,-0.928,0.109,111.006,0.092,1.261,17.921,3.733
49,1,8,0.069,0.213,-0.297,-0.777,-0.168,-0.607,45.679,0.071,1.332,15.132,2.789
49,1,9,0.051,0.209,-0.312,0.587,-0.599,0.545,153.790,0.057,1.389,13.148,1.983
49,1,10,0.062,0.197,-0.301,0.905,-0.404,-0.132,109.850,0.048,1.438,12.411,0.737
49,1,11,0.078,0.190,-0.304,0.799,-0.509,-0.319,100.828,0.045,1.483,10.450,1.961
49,1,12,0.089,0.183,-0.308,0.138,-0.649,-0.748,70.548,0.038,1.521,9.954,0.496
49,1,13,0.091,0.175,-0.318,0.433,-0.732,-0.526,89.128,0.036,1.557,1.672,8.282
49,1,14,0.092,0.174,-0.318,0.433,-0.732,-0.526,89.128,0.007,1.563,0.000,1.672
